,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,FECHA_VIABILIDAD,MARCO,TIPO_INVERSION,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL
2771,2296393,330353,"CREACION DEL SERVICIO DE RIEGO TECNIFICADO A TRAVES DEL SISTEMA DE IMPULSION EN EL CASERIO SAN PEDRO DE COMBAYO, DEL C. P. COMBAYO, DISTRITO DE ENCANADA - CAJAMARCA - CAJAMARCA",ACTIVO,VIABLE,1842764.0,1411484.99,0,0.0,0.0,26/10/2015 00:00,SNIP,PIP MAYOR (SNIP),594146.49,0.0
1434,2451789,2451789,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AV LOS INCAS DE LA LOCALIDAD DE CALAMARCA,  DISTRITO DE CALAMARCA - PROVINCIA DE JULCAN - DEPARTAMENTO DE LA LIBERTAD",ACTIVO,VIABLE,921884.36,921884.36,0,0.0,0.0,19/06/2019 00:00,INVIERTE,PROYECTO DE INVERSION,25000.0,0.0
799,2127226,161813,"MEJORAMIENTO DEL CANAL DE RIEGO TRASVASE DE LA COMUNIDAD DE JARUMA ALCCASANA DEL, DISTRITO DE PALLPATA - ESPINAR - CUSCO",ACTIVO,VIABLE,296545.0,296545.0,0,0.0,0.0,25/08/2010 00:00,SNIP,PIP MENOR (SNIP),258613.45,0.0
728,2060640,82672,"CONSTRUCCION DE INFRAESTRUCTURA MENOR PARA LA PROTECCION DE LA GANADERIA ALTOANDINA, EN LOS DISTRITOS DE CABANILLA, PUCARA Y LAMPA, PROVINCIA DE  LAMPA, REGION PUNO",ACTIVO,VIABLE,287500.0,287500.0,0,0.0,0.0,30/04/2008 00:00,SNIP,PIP MAYOR (SNIP),287499.18,0.0
2971,2702451,2702451,"REPARACION DE PAVIMENTO Y BADEN EN EL(LA) JR. SAN FRANCISCO DE ASIS TRAMO 1: JR. ICA ¿ CALLE PICHIS Y TRAMO 2: JR. ICA- JR. PIURA DEL  DISTRITO DE HUANCAYO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",ACTIVO,APROBADO,274893.67,274893.67,0,0.0,0.0,11/08/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
2610,2335474,374561,"CREACION DEL SERVICIO COMUNAL PARA USOS MULTIPLES EN LA COMUNIDAD CAMPESINA DE SEPILLATA DEL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",ACTIVO,VIABLE,434968.19,553089.0,0,0.0,0.0,16/12/2016 00:00,SNIP,PIP MENOR (SNIP),485630.31,0.0
2560,2494742,2494742,"CONSTRUCCION DE PISTA, VEREDA, CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y CONEXION DOMICILIARIA DE ALCANTARILLADO EN EL(LA) CONTORNO DE LA PLAZA DE ARMAS EN LA LOCALIDAD DE SAN CRISTOBAL DE RAJAN DISTRITO DE SAN CRISTOBAL DE RAJAN, PROVINCIA OCROS, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,183066.82,183066.82,0,0.0,0.0,9/08/2020 00:00,INVIERTE,INVERSIONES IOARR,143756.68,0.0
3789,2512456,2512456,CREACION DE COMPLEJO POLIDEPORTIVO EN LA LOCALIDAD DE SANTA ROSA EN EL CENTRO POBLADO DE SERRAN DEL DISTRITO DE SALITRAL - PROVINCIA DE MORROPON - DEPARTAMENTO DE PIURA ,ACTIVO,VIABLE,464343.18,809066.29,0,0.0,0.0,2/03/2021 00:00,INVIERTE,PROYECTO DE INVERSION,798839.72,0.0
4440,2178726,251223,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE TRANCAPATA ALTA , DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",ACTIVO,VIABLE,5666778.0,3773629.78,0,0.0,0.0,3/04/2013 00:00,SNIP,PIP MAYOR (SNIP),2583086.46,0.0
3159,2472959,2472959,"CONSTRUCCION DE OBRAS EXTERIORES EN EL(LA) Y ESTABILIZACION DE TALUD EN EL PUENTE COCHAS,  DISTRITO DE SAN PEDRO DE CHAULAN, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",ACTIVO,APROBADO,21620.8,21620.8,0,0.0,0.0,12/12/2019 00:00,INVIERTE,INVERSIONES IOARR,20640.0,0.0
1405,2559287,2559287,MEJORAMIENTO DE LOS SERVICIOS DE PRACTICA DEPORTIVA Y/O RECREATIVA DE LA LOSA DEPORTIVA DE LA INSTITUCIÓN EDUCATIVA JUAN VELASCO ALVARADO EN EL  DISTRITO DE HUACHIS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,1371359.38,2163758.33,0,0.0,0.0,5/12/2022 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
4114,2573188,2573188,CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN RONDA CAMPESINA DEL   DISTRITO DE YURACYACU DE LA PROVINCIA DE RIOJA DEL DEPARTAMENTO DE SAN MARTIN,ACTIVO,VIABLE,259448.8,670527.91,0,0.0,0.0,17/02/2023 00:00,INVIERTE,PROYECTO DE INVERSION,20000.0,0.0
512,2059687,78694,"AMPLIACION DE RED DE DESAGUE ASOCIACION MANUEL ASCORZA-ABANCAY, PROVINCIA DE ABANCAY - APURIMAC",ACTIVO,VIABLE,163006.0,163006.0,0,0.0,0.0,26/03/2008 00:00,SNIP,PIP MAYOR (SNIP),57365.6,0.0
1934,2190748,275225,"AMPLIACION Y MEJORAMIENTO DE LA INSTITUCION EDUCATIVA DE LA LOCALIDAD DE TINGO MAL PASO, DISTRITO DE POZUZO - OXAPAMPA - PASCO",ACTIVO,VIABLE,248932.52,276232.0,0,0.0,0.0,8/11/2013 00:00,SNIP,PIP MENOR (SNIP),267731.55,0.0
1260,2307366,346024,"MEJORAMIENTO DE LA I.E.P N 601554 DE LA COMUNIDAD DE JUAN PABLO II - RIO AMAZONAS -, DISTRITO DE SAN PABLO - MARISCAL RAMON CASTILLA - LORETO",ACTIVO,VIABLE,284083.16,284083.16,0,0.0,0.0,15/01/2016 00:00,SNIP,PIP MENOR (SNIP),11500.0,0.0
548,2688498,2688498,"CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA CARRETERA DEPARTAMENTAL RUTA: LO-109 (SAN LORENZO) ¿ ESTRELLA- PUERTO AMERICA -28 DE JULIO - EMP. PE-5NC (SARAMIRIZA), DISTRITO MANSERICHE, DISTRITO MORONA,   DISTRITO DE BARRANCA DE LA PROVINCIA DE DATEM DEL MARAÑON DEL DEPARTAMENTO DE LORETO",ACTIVO,VIABLE,1705997067.0,1705997067.0,0,0.0,0.0,1/04/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
3423,2623126,2623126,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE SANEAMIENTO RURAL DE LA MICROCUENCA CUEVA DE LAS PAVAS   DISTRITO DE MARIANO DAMASO BERAUN DE LA PROVINCIA DE LEONCIO PRADO DEL DEPARTAMENTO DE HUANUCO,ACTIVO,VIABLE,12568418.48,12568418.48,0,0.0,0.0,29/11/2023 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
845,2703163,2703163,CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EN EL SISTEMA DE RIEGO LUCASPATA   DISTRITO DE ACOS VINCHOS DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO,ACTIVO,VIABLE,764143.85,764143.85,0,0.0,0.0,17/08/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1758,2665819,2665819,MEJORAMIENTO DEL SERVICIO DE ATENCIÓN DE SALUD BÁSICOS EN AYRIHUANCA   DISTRITO DE MICAELA BASTIDAS DE LA PROVINCIA DE GRAU DEL DEPARTAMENTO DE APURIMAC,ACTIVO,VIABLE,6720357.14,6720357.14,0,0.0,0.0,23/10/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1028,2340503,379301,"MEJORAMIENTO DE LA SEGURIDAD ALIMENTARIA - NUTRICIONAL A TRAVES DE BIOHUERTOS FAMILIARES Y ESCOLARES EN EL AREA RURAL DE VILLA RICA, DISTRITO DE VILLA RICA - OXAPAMPA - PASCO",ACTIVO,VIABLE,204589.5,204815.69,0,0.0,0.0,14/02/2017 00:00,SNIP,PIP MENOR (SNIP),203036.4,0.0
2371,2452032,2452032,MEJORAMIENTO DE LOS SERVICIOS PÚBLICOS DE TELECOMUNICACIONES DEL  DISTRITO DE HUANCHAY - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,68186.53,71394.73,0,0.0,0.0,25/06/2019 00:00,INVIERTE,PROYECTO DE INVERSION,68067.98,0.0
2037,2562843,2562843,MEJORAMIENTO DEL SERVICIO DE RECREACIÓN ACTIVA EN LA LOCALIDAD DE CHARCANA DEL  DISTRITO DE CHARCANA - PROVINCIA DE LA UNION - DEPARTAMENTO DE AREQUIPA,ACTIVO,VIABLE,1448869.01,1448869.01,0,0.0,0.0,26/09/2022 00:00,INVIERTE,PROYECTO DE INVERSION,11880.0,0.0
4289,2630438,2630438,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 402   DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,6679411.7,6844286.14,0,0.0,0.0,22/03/2024 00:00,INVIERTE,PROYECTO DE INVERSION,47469.29,12934.05
2615,2511164,2511164,MEJORAMIENTO DE LOS SERVICIOS DE SALUD EN EL PUESTO DE SALUD SILAHUA DEL CENTRO POBLADO SILAHUA DEL DISTRITO DE FRIAS - PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA,ACTIVO,VIABLE,3019191.86,7682598.6,0,0.0,0.0,9/02/2021 00:00,INVIERTE,PROYECTO DE INVERSION,7612598.39,0.0
2988,2050549,57498,"CONSTRUCCION ILUMINACION DE LA AV. JOSE PARDO TRAMO OVALO LAS AMERICAS Y AV. PORTUARIA CASCO URBANO, DISTRITO DE NUEVO CHIMBOTE - SANTA - ANCASH",ACTIVO,VIABLE,380798.0,1.0,0,0.0,0.0,14/08/2007 00:00,SNIP,PIP MAYOR (SNIP),324697.5,0.0
3282,2448712,2448712,"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LOS JIRONES SIMÓN BOLÍVAR CUADRA 5, 6, 7 Y 8, LAS FLORES CUADRA 1 Y 2, OBELISCO CUADRA 2 Y 3, SANTA ROSA CUADRA 2 Y 3 Y LANZÓN CUADRA 1 Y 2, EN LA URBANIZACIÓN LAS VIVIENDAS, EN LA LOCALIDAD CHAVIN DE HUANTAR DEL DISTRITO DE CHAVIN DE HUANTAR - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,4189283.13,6120032.06,0,0.0,0.0,28/05/2019 00:00,INVIERTE,PROYECTO DE INVERSION,5807898.74,0.0
3151,2279394,323661,"CREACION DE POZO ARTESIANO EN LA COMUNIDAD DE LAS PALMERAS -, DISTRITO DE SAN PABLO - MARISCAL RAMON CASTILLA - LORETO",ACTIVO,VIABLE,62940.51,62940.51,0,0.0,0.0,15/06/2015 00:00,SNIP,PIP MENOR (SNIP),11500.0,0.0
2260,2207076,207556,"CREACION DEL SISTEMA DE AGUA POTABLE DEL CENTRO POBLADO DE CANREY CHICO, DISTRITO DE RECUAY, PROVINCIA DE RECUAY - ANCASH",ACTIVO,VIABLE,258274.8,288769.75,0,0.0,0.0,12/03/2012 00:00,SNIP,PIP MENOR (SNIP),280853.0,0.0
3810,2438245,2438245,"ADQUISICION DE ELECTROCARDIOGRAFO EN EL(LA) EESS NEPEÑA EN LA LOCALIDAD NEPEÑA, DISTRITO DE NEPEÑA, PROVINCIA SANTA, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,14500.0,14350.0,0,0.0,0.0,22/02/2019 00:00,INVIERTE,INVERSIONES IOARR,14350.0,0.0
2767,2290834,332344,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E 50610 DEL SECTOR CHUSO, DISTRITO DE CHINCHERO - URUBAMBA - CUSCO",ACTIVO,VIABLE,2533752.0,2440763.67,0,0.0,0.0,9/12/2015 00:00,SNIP,PIP MAYOR (SNIP),2437518.42,0.0
3594,2691042,2691042,"RENOVACION DE PISTA Y VEREDA EN EL(LA) PASAJE 8, PASAJE 12 Y PASAJE 13, DEL CC. PP. COLLAZOS  DISTRITO DE SALAS, PROVINCIA ICA, DEPARTAMENTO ICA",ACTIVO,APROBADO,1640036.85,1640036.85,0,0.0,0.0,19/04/2025 00:00,INVIERTE,INVERSIONES IOARR,42000.0,0.0
3199,2709836,2709836,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCIÓN DE SALUD BÁSICOS EN VISTA ALEGRE DE YAMON   DISTRITO DE YAMON DE LA PROVINCIA DE UTCUBAMBA DEL DEPARTAMENTO DE AMAZONAS,ACTIVO,VIABLE,23140459.12,23140459.12,0,0.0,0.0,6/11/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
414,2277029,322027,"CREACION DEL SERVICIO DE PROTECCION CON MUROS DE CONTENCION  EN EL PASAJE EL MIRADOR DE LA ASOCIACION DE VIVIENDA CERRO DE PASCO- SECTOR SANTA ROSA, DISTRITO DE PUENTE PIEDRA - LIMA - LIMA",ACTIVO,VIABLE,312468.0,312468.0,0,0.0,0.0,26/08/2015 00:00,SNIP,PIP MAYOR (SNIP),9000.0,0.0
1182,2248739,309060,"INSTALACION DEL SISTEMA DE RIEGO DEL ANEXO DE ANIMASCANCHA AL ANEXO DE CARAPOLLAO C.P. CANCHAPALCA, DISTRITO DE COMAS - CONCEPCION - JUNIN",ACTIVO,VIABLE,3277187.0,4049009.14,0,0.0,0.0,15/10/2018 00:00,SNIP,PIP MAYOR (SNIP),1678127.96,11400.0
1561,2497158,2497158,"RECONSTRUCCION DE PISTAS Y VEREDAS DE: AV LAS AMERICAS DESDE AV PAISAJISTA HASTA AV ALFONSO UGARTE, CALLE SAN SALVADOR DESDE CALLE UCAYALI HASTA CALLE MARISCAL NIETO, CALLE UCAYALI DESDE CALLE ZARUMILLA HASTA CALLE SAN SALVADOR, CALLE ZARUMILLA DESDE AV TAHUANTINSUYO HASTA CALLE UCAYALI, JIRON FRANCISCO BOLOGNESI DESDE CALLE ATAHUALPA HASTA MZ K LT 4, DISTRITO DE JACOBO HUNTER, PROVINCIA Y DEPARTAMENTO DE AREQUIPA.",ACTIVO,APROBADO,2779909.99,3349341.77,0,0.0,0.0,30/11/2021 00:00,INVIERTE,INTERVENCIONES IRI,3236805.61,0.0
534,2574298,2574298,"MEJORAMIENTO DE LOS SERVICIOS EDUCACIÓN SUPERIOR PEDAGÓGICA EN EL I.S.P.P. HORACIO ZEBALLOS GAMEZ,   DISTRITO DE YARINACOCHA DE LA PROVINCIA DE CORONEL PORTILLO DEL DEPARTAMENTO DE UCAYALI",ACTIVO,VIABLE,46772375.46,64224933.93,0,0.0,0.0,13/02/2023 00:00,INVIERTE,PROYECTO DE INVERSION,14314217.09,1231735.81
2126,2015746,6402,MEJORAMIENTO DE LA AV. JACINTO IBARRA TRAMO: AV. LEONCIO PRADO - JR. UNION L=1.34 KM - DISTRITO DE CHILCA,ACTIVO,VIABLE,1987533.0,1987533.0,0,0.0,0.0,7/10/2003 00:00,SNIP,PIP MAYOR (SNIP),1705187.93,0.0
3271,2690479,2690479,"REPARACION DE CAPTACION DE AGUA  EN EL(LA) SECTOR EL PALMO - EN EL CENTRO POBLADO JAHUNGA, DISTRITO DE BAGUA GRANDE, PROVINCIA UTCUBAMBA, DEPARTAMENTO AMAZONAS",ACTIVO,APROBADO,837287.02,837287.02,0,0.0,0.0,14/04/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
4852,2609041,2609041,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN LA CALLE SAN FRANCISCO   DISTRITO DE PARAMONGA DE LA PROVINCIA DE BARRANCA DEL DEPARTAMENTO DE LIMA,ACTIVO,VIABLE,789206.3,789206.3,0,0.0,0.0,24/08/2023 00:00,INVIERTE,PROYECTO DE INVERSION,16300.0,0.0
4210,2474711,2474711,"CONSTRUCCION DE CERCO PERIMÉTRICO EN EL(LA) SISTEMA DE TRATAMIENTO DE AGUA POTABLE EN LA LOCALIDAD PACHIA, DISTRITO DE PACHIA, PROVINCIA TACNA, DEPARTAMENTO TACNA",ACTIVO,APROBADO,1694921.96,1804000.29,0,0.0,0.0,26/12/2019 00:00,INVIERTE,INVERSIONES IOARR,1571003.14,0.0
4007,2226404,227977,"MEJORAMIENTO, AMPLIACION DE VEREDAS EN LA LOCALIDAD DE HUALGAYOC, DISTRITO DE HUALGAYOC - HUALGAYOC - CAJAMARCA",ACTIVO,VIABLE,241496.48,202737.55,0,0.0,0.0,26/09/2012 00:00,SNIP,PIP MENOR (SNIP),8250.0,0.0
3765,2534079,2534079,"REHABILITACION DE LA BOCATOMA HUABALITO, SECTOR HUABALITO, DISTRITO DE CHICAMA, PROVINCIA DE ASCOPE, DEPARTAMENTO DE LA LIBERTAD",ACTIVO,APROBADO,1127514.52,1148929.92,0,0.0,0.0,17/12/2021 00:00,INVIERTE,INTERVENCIONES IRI,1148326.59,0.0
4596,2652079,2652079,"REPARACION DE CALZADA EN EL(LA) DE 18 SECTORES EN EL TRAMO KM 11+460 AL KM 245+460 DE LA CARRETERA INTEROCEÁNICA SUR TRAMO 2: URCOS ¿ INAMBARI  DISTRITO DE MARCAPATA, PROVINCIA QUISPICANCHI, DEPARTAMENTO CUSCO",ACTIVO,APROBADO,336448163.7,336448163.7,0,0.0,0.0,27/06/2024 00:00,INVIERTE,INVERSIONES IOARR,5317338.64,0.0
3646,2131545,168904,"MEJORAMIENTO Y EQUIPAMIENTO DEL CAMAL MUNICIPAL EN EL DISTRITO DE NAZCA, PROVINCIA DE NAZCA - ICA",ACTIVO,VIABLE,534565.53,534565.53,0,0.0,0.0,7/12/2010 00:00,SNIP,PIP MENOR (SNIP),487850.09,0.0
4163,2709403,2709403,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO ACAC BELLAVISTA   DISTRITO DE SAN JUAN DE JARPA DE LA PROVINCIA DE CHUPACA DEL DEPARTAMENTO DE JUNIN,ACTIVO,VIABLE,4927010.58,4927010.58,0,0.0,0.0,23/10/2025 00:00,INVIERTE,PROYECTO DE INVERSION,29400.0,0.0
3035,2620404,2620404,RECUPERACION DEL SERVICIO DE ACCESIBILIDAD A LA ADQUISICIÓN DE PRODUCTOS DE PRIMERA NECESIDAD EN MERCADO CENTRAL DE JULI   DISTRITO DE JULI DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO,ACTIVO,VIABLE,904135.63,904135.63,0,0.0,0.0,27/12/2023 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2393,2178873,263688,"INSTALACION DE ANTENA REPETIDORA DE TELEVISIÓN Y RADIO FM EN EL, DISTRITO DE TANTAMAYO - HUAMALIES - HUANUCO",ACTIVO,VIABLE,38475.0,38475.0,0,0.0,0.0,13/06/2013 00:00,SNIP,PIP MENOR (SNIP),36200.0,0.0
3478,2094159,124172,"CONSTRUCCION DEL INTERCAMBIO VIAL EN  LA AV. PRIMAVERA Y AV. CAMINOS DEL INCA, PROVINCIA DE LIMA - LIMA",ACTIVO,VIABLE,53000000.0,96851638.79,0,0.0,0.0,12/08/2009 00:00,SNIP,PIP MAYOR (SNIP),96850983.55,0.0
30,2526351,2526351,"REHABILITACION DEL LOCAL ESCOLAR 88086 CON CODIGO DE LOCAL 037193 DEL DISTRITO DE SAMANCO, PROVINCIA DE SANTA, DEPARTAMENTO DE ANCASH",ACTIVO,APROBADO,1648457.8,1729043.39,0,0.0,0.0,25/08/2021 00:00,INVIERTE,INTERVENCIONES IRI,1676997.69,0.0
2228,2196720,280680,"INSTALACION DE LA LOSA DEPORTIVA EN EL CASERO DE NUNUPATA, DISTRITO DE CHAVIN DE HUANTAR - HUARI - ANCASH",ACTIVO,VIABLE,858671.02,1071119.55,0,0.0,0.0,23/04/2014 00:00,SNIP,PIP MENOR (SNIP),889351.02,0.0
1441,2485439,2485439,MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL DE LA I.E. N° 444 NUEVA IÑAPARI DEL DISTRITO DE IÑAPARI - PROVINCIA DE TAHUAMANU - DEPARTAMENTO DE MADRE DE DIOS,ACTIVO,VIABLE,3778777.21,8490752.14,0,0.0,0.0,22/06/2020 00:00,INVIERTE,PROYECTO DE INVERSION,157719.99,0.0
4770,2700802,2700802,MEJORAMIENTO DE LOS SERVICIOS TURÍSTICOS PÚBLICOS EN RECURSOS TURÍSTICOS  EN LA LAGUNA DE CCORICCOCHA  DE CENTRO POBLADO QUEROBAMBA DISTRITO DE QUEROBAMBA DE LA PROVINCIA DE SUCRE DEL DEPARTAMENTO DE AYACUCHO,ACTIVO,VIABLE,1199409.35,1199409.35,0,0.0,0.0,25/08/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
273,2709258,2709258,"REPARACION DE DEFENSA RIBEREÑA EN EL(LA) PUNTOS CRITICOS EN EL CENTRO POBLADO AUCAYO, DISTRITO DE FERNANDO LORES, PROVINCIA MAYNAS, DEPARTAMENTO LORETO",ACTIVO,APROBADO,3434240.99,3434240.99,0,0.0,0.0,9/10/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
4266,2116045,158878,"MEJORAMIENTO DEL SISTEMA DE RIEGO - CANAL INCA - LOCALIDAD DE PARIACOTO, DISTRITO DE PARIACOTO, PROVINCIA DE HUARAZ - ANCASH",ACTIVO,VIABLE,2109851.0,2007104.69,0,0.0,0.0,16/07/2010 00:00,SNIP,PIP MAYOR (SNIP),2013202.19,0.0
1436,2254725,313453,"MEJORAMIENTO Y REHABILITACION DE PISTAS, VEREDAS Y AREAS VERDES DE LAS CALLES LA MAR, SUCRE, AYACUCHO, JUNIN, BOLIVAR, SALAVERRY, ARICA Y ACOLLA EN EL CENTRO HISTORICO DE JAUJA, DISTRITO DE JAUJA, PROVINCIA DE JAUJA - JUNIN",ACTIVO,VIABLE,9992940.0,8890683.38,0,0.0,0.0,25/02/2015 00:00,SNIP,PIP MAYOR (SNIP),44150.0,0.0
459,2697845,2697845,"CONSTRUCCION DE RED DE ALCANTARILLADO EN EL(LA) SISTEMA DE DESAGÜE EN EL ANEXO DE OSCOLLA Y LÚCUMO  DISTRITO DE SANTA CRUZ DE COCACHACRA, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",ACTIVO,APROBADO,194724.09,177336.11,0,0.0,0.0,17/06/2025 00:00,INVIERTE,INVERSIONES IOARR,121454.6,0.0
4156,2713340,2713340,MEJORAMIENTO Y AMPLIACION SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOSA DEPORTIVA DE LA I.E. 24448 PRIMARIA CALAPAMPA DE CENTRO POBLADO CALAPAMPA  DISTRITO DE SANCOS - PROVINCIA DE LUCANAS - DEPARTAMENTO DE AYACUCHO,ACTIVO,VIABLE,860249.81,860249.81,0,0.0,0.0,26/11/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
4267,2155719,212872,"AMPLIACION, MEJORAMIENTO DE LA CAPACIDAD OPERATIVA  DE LA  MUNICIPALIDAD DISTRITAL DE LAMUD, PROVINCIA DE LUYA - AMAZONAS",ACTIVO,VIABLE,443152.5,443152.5,0,0.0,0.0,3/05/2012 00:00,SNIP,PIP MENOR (SNIP),27800.0,0.0
2279,2701145,2701145,"CONSTRUCCION DE ESPACIO DEPORTIVO CON COBERTURA EN EL(LA) I.E. 37001  DISTRITO DE HUANCAVELICA, PROVINCIA HUANCAVELICA, DEPARTAMENTO HUANCAVELICA",ACTIVO,APROBADO,863641.36,1527770.12,0,0.0,0.0,18/07/2025 00:00,INVIERTE,INVERSIONES IOARR,50746.0,0.0
4164,2703092,2703092,"REPARACION DE CAMPO DEPORTIVO EN EL(LA) COMPLEJO DEPORTIVO Y/O RECREATIVO DE GRASS SINTETICO DE LA LOCALIDAD DE CAPILLA - RAMIS  DISTRITO DE TARACO, PROVINCIA HUANCANE, DEPARTAMENTO PUNO",ACTIVO,APROBADO,106559.23,106559.23,0,0.0,0.0,28/08/2025 00:00,INVIERTE,INVERSIONES IOARR,83482.96,8740.0
4946,2664575,2664575,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 11143  DE CENTRO POBLADO EL HUALTE DISTRITO DE CAÑARIS DE LA PROVINCIA DE FERREÑAFE DEL DEPARTAMENTO DE LAMBAYEQUE,ACTIVO,VIABLE,4531886.9,4531886.9,0,0.0,0.0,5/12/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
4133,2561909,2561909,"ADQUISICION DE AMBULANCIA URBANA EN EL(LA) EESS CASMA - CASMA  DISTRITO DE CASMA, PROVINCIA CASMA, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,370000.0,465000.01,0,0.0,0.0,13/09/2022 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
47,2199224,283631,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL EN LA I.E N° 31963 DEL ANEXO INDEPENDENCIA DE C.P SANTA ROSA DE ALTO KIATARI, DISTRITO DE PANGOA, PROVINCIA DE SATIPO - JUNIN",ACTIVO,VIABLE,294588.57,218244.14,0,0.0,0.0,31/01/2014 00:00,SNIP,PIP MENOR (SNIP),216630.26,0.0
395,2295046,337238,"MEJORAMIENTO DEL SERVICIO DE TRANSPORTE DEL TRAMO I: CCOLLPACCASA - RIO PUTACCAHUAYCCO CON UNA LONGITUD DE 2.39KM E INSTALACION DEL TRAMO II: RIO PUTACCAHUAYCCO - CCASIRAY - ARACCPAMPA CON UNA LONGITUD DE 3.79KM , DISTRITO DE CONGALLA - ANGARAES - HUANCAVELICA",ACTIVO,VIABLE,886070.82,544815.04,0,0.0,0.0,1/02/2017 00:00,SNIP,PIP MENOR (SNIP),205488.0,0.0
231,2023375,22723,AMPLIACION Y MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DEL CN JUAN PABLO II DE PAITA,ACTIVO,VIABLE,1674881.0,1674182.51,0,0.0,0.0,14/09/2005 00:00,SNIP,PIP MAYOR (SNIP),37421.39,0.0
4396,2117188,121171,"CONSTRUCCION DE LA LOSA MULTIDEPORTIVA EN EL CENTRO POBLADO DE CHICHUCANCHA, DISTRITO DE CHAVÍN DE HUÁNTAR - HUARI - ANCASH",ACTIVO,VIABLE,521758.63,525875.0,0,0.0,0.0,9/12/2009 00:00,SNIP,PIP MENOR (SNIP),6500.0,0.0
