investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP,COD_FUENTE_FINANC,DES_FUENTE_FINANC
2090825,2090825,2013,16553749.24,16867794,20000000,16553749.24,16553749.24,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2013,14578679.94,14626718,24361700,14578679.94,14578679.94,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2014,12297830.95,12318772,10000000,12297830.95,12297830.95,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2014,6859721.54,6859722,7288934,6859721.54,6859721.54,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2015,1789341.19,1794941,0,1793901.19,1789341.19,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2015,0.0,1525950,0,0.0,0.0,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2016,0.0,0,18659726,0.0,0.0,921,REGION SAN MARTIN-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2016,14828883.45,14966997,14966997,14966996.18,14828883.45,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2016,168744.09,2457820,20820084,457820.0,168744.09,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2017,3248561.34,3289027,0,3287857.14,3287214.87,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2017,5341602.23,6492813,0,6492813.0,5341602.23,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2018,99817.04,100000,0,100000.0,99817.04,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,00,RECURSOS ORDINARIOS
2090825,2090825,2018,565770.47,602103,0,602103.0,583691.6,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2018,8750298.42,24837249,0,24837249.0,15288700.97,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2090825,2090825,2019,12437909.54,16063103,0,15749238.16,12721919.44,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2090825,2090825,2020,464828.2,991348,0,991348.0,842287.2,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,09,RECURSOS DIRECTAMENTE RECAUDADOS
2090825,2090825,2020,3265349.51,3625193,0,3614406.15,3516760.59,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2090825,2090825,2021,456607.98,456609,0,456607.98,456607.98,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,09,RECURSOS DIRECTAMENTE RECAUDADOS
2090825,2090825,2021,319709.02,320000,0,319709.02,319709.02,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2021,478142.69,478368,0,478142.69,478142.69,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2090825,2090825,2022,164137.77,164318,0,164137.77,164137.77,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2090825,2090825,2023,335650.28,384457,2412493,335650.28,335650.28,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2090825,2090825,2024,275203.4,278892,0,275260.02,275203.4,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2090825,2090825,2025,425433.72,425434,0,425433.79,425433.79,1140,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2480406,2480406,2020,0.0,5000,0,5000.0,5000.0,300757,MUNICIPALIDAD DISTRITAL DE PICHARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2480406,2480406,2021,25795.0,25795,0,25795.0,25795.0,300757,MUNICIPALIDAD DISTRITAL DE PICHARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2480406,2480406,2022,466375.89,777092,0,531651.79,531651.79,300757,MUNICIPALIDAD DISTRITAL DE PICHARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2480406,2480406,2023,575432.54,575760,0,575473.05,575473.05,300757,MUNICIPALIDAD DISTRITAL DE PICHARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2308370,2308370,2017,41686.8,41687,20000,41686.8,41686.8,301640,MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE,07,FONDO DE COMPENSACION MUNICIPAL
2524861,2524861,2021,34000.0,34000,0,34000.0,34000.0,301110,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2469861,2469861,2019,32500.0,32500,0,32500.0,32500.0,301154,MUNICIPALIDAD PROVINCIAL DE CHEPEN,09,RECURSOS DIRECTAMENTE RECAUDADOS
2527434,2527434,2021,2000.0,2000,0,2000.0,2000.0,301683,MUNICIPALIDAD DISTRITAL DE CABANILLAS,07,FONDO DE COMPENSACION MUNICIPAL
2527434,2527434,2021,0.0,80000,0,6000.0,0.0,301683,MUNICIPALIDAD DISTRITAL DE CABANILLAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2527434,2527434,2022,93666.6,106182,0,96800.97,93666.6,301683,MUNICIPALIDAD DISTRITAL DE CABANILLAS,07,FONDO DE COMPENSACION MUNICIPAL
2651902,2651902,2026,0.0,2947937,0,2947936.04,0.0,301422,MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS,08,IMPUESTOS MUNICIPALES
2178273,2178273,2013,100528.19,104917,0,100528.19,100528.19,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA,07,FONDO DE COMPENSACION MUNICIPAL
2215725,2215725,2012,0.0,6902672,0,0.0,0.0,300912,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,00,RECURSOS ORDINARIOS
2215725,2215725,2013,6875287.92,6902672,0,6902672.0,6902671.97,300912,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,00,RECURSOS ORDINARIOS
2215725,2215725,2014,0.0,12500,0,0.0,0.0,300912,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2215725,2215725,2018,27384.13,28000,0,27384.13,27384.13,300912,MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA,07,FONDO DE COMPENSACION MUNICIPAL
2525243,2525243,2021,38260.0,38260,0,38260.0,38260.0,300143,MUNICIPALIDAD PROVINCIAL DE CORONGO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2444878,2444878,2020,21870.0,60000,0,60000.0,21870.0,301596,MUNICIPALIDAD DISTRITAL DE ATUNCOLLA,07,FONDO DE COMPENSACION MUNICIPAL
2444878,2444878,2021,0.0,0,95426,0.0,0.0,301596,MUNICIPALIDAD DISTRITAL DE ATUNCOLLA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2142749,2142749,2012,1099120.19,1116779,0,1099120.19,1099120.19,301128,MUNICIPALIDAD DISTRITAL DE EL PORVENIR,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2108138,2108138,2009,22164.75,30000,0,0.0,22164.75,301233,MUNICIPALIDAD DISTRITAL DE KAÑARIS,07,FONDO DE COMPENSACION MUNICIPAL
2108138,2108138,2010,18391.58,19203,0,0.0,18391.58,301233,MUNICIPALIDAD DISTRITAL DE KAÑARIS,07,FONDO DE COMPENSACION MUNICIPAL
2108138,2108138,2010,0.0,4760,0,0.0,0.0,301233,MUNICIPALIDAD DISTRITAL DE KAÑARIS,09,RECURSOS DIRECTAMENTE RECAUDADOS
2504112,2504112,2021,15000.0,30000,0,15000.0,15000.0,300564,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2504112,2504112,2024,0.0,15000,0,15000.0,15000.0,300564,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2708317,2708317,2025,193896.17,200688,0,200688.0,194996.17,300241,MUNICIPALIDAD DISTRITAL DE SAN JUAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437952,2437952,2019,59800.0,65000,0,59800.0,59800.0,891,REGION PASCO-SALUD UTES OXAPAMPA,00,RECURSOS ORDINARIOS
2573276,2573276,2024,41000.0,41000,0,41000.0,41000.0,1052,REGION ICA-HOSPITAL REGIONAL DE ICA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2019,514990.68,3966228,0,3966227.38,706273.97,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2020,2086116.47,5059433,0,5052431.68,4443264.89,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2021,2050256.59,3399710,0,3392708.62,2485433.62,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2022,927638.21,1004241,0,1004239.81,948578.25,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2023,0.0,18287,0,8503.17,0.0,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2437129,2437129,2024,8186.4,8504,0,8186.4,8186.4,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2603372,2603372,2023,10000.0,10000,0,10000.0,10000.0,301016,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2603372,2603372,2024,20000.0,20000,0,20000.0,20000.0,301016,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2019,0.0,755475,0,755375.0,0.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2453901,2453901,2019,10000.0,10000,0,10000.0,10000.0,301680,MUNICIPALIDAD DISTRITAL DE SINA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2019,20000.0,20000,0,20000.0,20000.0,301680,MUNICIPALIDAD DISTRITAL DE SINA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2453901,2453901,2020,1239956.01,1280820,0,1257704.01,1243641.44,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2020,236338.09,237922,0,236338.09,236338.09,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2453901,2453901,2021,13000.0,19000,700000,13000.0,13000.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2021,0.0,249722,0,249722.0,0.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2453901,2453901,2021,10000.0,304810,0,304810.0,10000.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2453901,2453901,2022,531500.35,617882,386817,533714.35,533714.35,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2022,0.0,13000,0,0.0,0.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2453901,2453901,2022,1065086.56,1176831,0,1168906.56,1065086.56,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2453901,2453901,2023,365266.03,367572,0,367570.86,365266.03,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,00,RECURSOS ORDINARIOS
2453901,2453901,2023,393592.14,610386,0,600905.1,393592.14,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,07,FONDO DE COMPENSACION MUNICIPAL
2453901,2453901,2024,172615.03,207363,0,172615.03,172615.03,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,07,FONDO DE COMPENSACION MUNICIPAL
2600438,2600438,2023,39000.0,39000,0,39000.0,39000.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2600438,2600438,2024,0.0,28037,0,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2600438,2600438,2025,0.0,0,925000,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2600438,2600438,2025,0.0,0,126094,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2600438,2600438,2026,0.0,49583,0,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,07,FONDO DE COMPENSACION MUNICIPAL
2600438,2600438,2026,0.0,72025,499321,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2600438,2600438,2026,0.0,456922,500000,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2625257,2625257,2023,18000.0,18000,0,18000.0,18000.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2697167,2697167,2025,0.0,12000,0,0.0,0.0,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2697167,2697167,2026,0.0,12000,0,0.0,0.0,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2713215,2713215,2025,20000.0,40000,0,40000.0,40000.0,300874,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2713215,2713215,2026,20000.0,20000,0,20000.0,20000.0,300874,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2500085,2500085,2020,106014.61,107217,0,107216.58,107216.58,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2500085,2500085,2021,2624622.65,2665635,0,2662702.29,2634241.49,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2500085,2500085,2022,567751.36,629401,0,629396.27,617236.27,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2500085,2500085,2023,171450.38,177801,991231,171450.38,171450.38,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2500085,2500085,2023,510549.36,547723,513385,511949.36,511949.36,757,REGION AREQUIPA-SEDE CENTRAL,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2500085,2500085,2024,2539346.66,2539350,5051993,2539346.66,2539346.66,757,REGION AREQUIPA-SEDE CENTRAL,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2500085,2500085,2024,289570.3,289571,0,289570.3,289570.3,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2500085,2500085,2025,2241070.53,2241072,477458,2241070.53,2241070.53,757,REGION AREQUIPA-SEDE CENTRAL,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2500085,2500085,2025,42052.86,42054,0,42052.86,42052.86,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2500085,2500085,2026,47589.15,2492181,5933894,1960052.7,59384.66,757,REGION AREQUIPA-SEDE CENTRAL,15,FONDO DE COMPENSACION REGIONAL - FONCOR
2406476,2406476,2018,61918.5,4654115,0,4648308.23,64918.5,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2018,45000.0,45000,0,45000.0,45000.0,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2406476,2406476,2019,366207.39,4625418,0,3763569.29,3762938.29,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2020,2398511.55,4314752,0,4314749.61,4309609.61,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2020,35766.72,43268,0,35766.72,35766.72,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2406476,2406476,2021,37610.06,38111,0,38110.06,37610.06,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2406476,2406476,2021,149656.03,155846,0,155845.28,155845.28,757,REGION AREQUIPA-SEDE CENTRAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2406476,2406476,2022,87488.67,91615,0,91612.17,91612.17,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2022,0.0,0,1439235,0.0,0.0,757,REGION AREQUIPA-SEDE CENTRAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2406476,2406476,2023,119638.0,128801,3194784,128798.0,128798.0,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2024,309588.38,407356,4254340,336505.38,309588.38,757,REGION AREQUIPA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2406476,2406476,2025,26916.96,26917,0,26916.96,26916.96,757,REGION AREQUIPA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2651284,2651284,2024,35000.0,35000,0,35000.0,35000.0,301343,MUNICIPALIDAD DISTRITAL DE CHICLA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2533188,2533188,2023,27300.0,39000,0,39000.0,39000.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2533188,2533188,2024,0.0,0,600000,0.0,0.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2533188,2533188,2025,11700.0,11700,0,11700.0,11700.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2165860,2165860,2012,0.0,414483,0,0.0,0.0,300056,MUNICIPALIDAD DISTRITAL DE PISUQUIA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2165860,2165860,2013,490139.94,490141,0,490139.94,490139.94,300056,MUNICIPALIDAD DISTRITAL DE PISUQUIA,07,FONDO DE COMPENSACION MUNICIPAL
2165860,2165860,2013,61211.08,61212,0,61211.08,61211.08,300056,MUNICIPALIDAD DISTRITAL DE PISUQUIA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2257728,2257728,2015,160718.7,160719,0,160718.7,160718.7,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2016,610146.65,610157,0,610146.65,610146.65,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2017,4047445.0,4047627,8499042,4047445.0,4047445.0,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2018,2486975.96,2488570,4079244,2486975.96,2486975.96,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2019,1168247.12,1770697,5444001,1761568.12,1761568.12,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2020,6048469.37,6089114,3257971,6048554.73,6048469.37,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2021,2467279.58,3351177,3981471,2467279.58,2467279.58,1201,MINCETUR - PLAN COPESCO NACIONAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2257728,2257728,2022,1460392.88,1707467,1270240,1460392.88,1460392.88,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2023,1574747.64,1681187,617448,1661137.53,1661137.53,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2024,49951.91,50000,50000,49951.91,49951.91,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2025,0.0,20000,20000,0.0,0.0,1201,MINCETUR - PLAN COPESCO NACIONAL,00,RECURSOS ORDINARIOS
2257728,2257728,2026,32417.83,42293,1124,32417.83,32417.83,1201,UNIDAD EJECUTORA DE INVERSION EN COMERCIO EXTERIOR Y TURISMO (UICET),00,RECURSOS ORDINARIOS
2612177,2612177,2024,151305.44,168118,0,168117.15,152805.44,301210,MUNICIPALIDAD DISTRITAL DE CHAO,08,IMPUESTOS MUNICIPALES
2612177,2612177,2025,119.01,120,0,119.01,119.01,301210,MUNICIPALIDAD DISTRITAL DE CHAO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2324111,2324111,2016,0.0,15000,0,15000.0,0.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2324111,2324111,2017,13800.0,15000,0,15000.0,13800.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,07,FONDO DE COMPENSACION MUNICIPAL
2324111,2324111,2018,1200.0,1200,0,1200.0,1200.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,07,FONDO DE COMPENSACION MUNICIPAL
2424103,2424103,2018,0.0,769133,0,769132.17,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE,00,RECURSOS ORDINARIOS
2424103,2424103,2019,761155.39,769133,0,769132.0,769132.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE,00,RECURSOS ORDINARIOS
2424103,2424103,2020,0.0,7977,0,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE,00,RECURSOS ORDINARIOS
2424103,2424103,2022,0.0,0,7977,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2424103,2424103,2023,0.0,7977,7977,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE,00,RECURSOS ORDINARIOS
2629131,2629131,2024,0.0,29000,0,29000.0,29000.0,300570,MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ,07,FONDO DE COMPENSACION MUNICIPAL
2629131,2629131,2025,0.0,0,39431,0.0,0.0,300570,MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ,07,FONDO DE COMPENSACION MUNICIPAL
2629131,2629131,2025,0.0,438,10438,0.0,0.0,300570,MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2153602,2153602,2012,46922.5,48329,0,46922.5,46922.5,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA,07,FONDO DE COMPENSACION MUNICIPAL
2153602,2153602,2012,13000.0,13000,0,13000.0,13000.0,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2153602,2153602,2013,65570.0,84320,70000,84320.0,65570.0,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA,07,FONDO DE COMPENSACION MUNICIPAL
