investment_code,COD_UNICO,DES_TIPO,COD_MES,PERIODO,MTO_ACT,FEC_PFA
2511164,2511164,ACTUALIZADO,8,2026-08,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,7,2026-07,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,2,2026-02,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,4,2026-04,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,10,2026-10,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,6,2026-06,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,1,2026-01,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,3,2026-03,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,11,2026-11,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,9,2026-09,0.0,2026-02-08 04:29:16
2511164,2511164,ACTUALIZADO,12,2026-12,0.0,2026-02-08 04:29:16
2050549,2050549,ACTUALIZADO,7,2026-07,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,12,2026-12,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,5,2026-05,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,6,2026-06,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,4,2026-04,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,9,2026-09,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,10,2026-10,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,1,2026-01,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,8,2026-08,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,2,2026-02,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,11,2026-11,0.0,2026-01-05 13:52:08
2050549,2050549,ACTUALIZADO,3,2026-03,0.0,2026-01-05 13:52:08
2709836,2709836,ACTUALIZADO,7,2026-07,750000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,9,2026-09,1000000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,11,2026-11,625000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,2,2026-02,0.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,6,2026-06,625000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,8,2026-08,1000000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,3,2026-03,0.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,4,2026-04,1857060.47,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,12,2026-12,500000.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,1,2026-01,0.0,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,5,2026-05,1468428.53,2026-02-18 22:48:36
2709836,2709836,ACTUALIZADO,10,2026-10,875000.0,2026-02-18 22:48:36
2248739,2248739,ACTUALIZADO,12,2026-12,370624.18,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,6,2026-06,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,7,2026-07,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,1,2026-01,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,3,2026-03,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,4,2026-04,38000.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,9,2026-09,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,10,2026-10,542105.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,11,2026-11,1420152.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,2,2026-02,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,5,2026-05,0.0,2026-02-13 16:34:37
2248739,2248739,ACTUALIZADO,8,2026-08,0.0,2026-02-13 16:34:37
2574298,2574298,ACTUALIZADO,7,2026-07,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,8,2026-08,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,9,2026-09,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,3,2026-03,1974990.4,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,10,2026-10,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,12,2026-12,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,2,2026-02,759455.01,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,1,2026-01,434744.42,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,5,2026-05,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,6,2026-06,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,11,2026-11,0.0,2026-03-21 00:06:15
2574298,2574298,ACTUALIZADO,4,2026-04,870208.17,2026-03-21 00:06:15
2652079,2652079,ACTUALIZADO,1,2026-01,0.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,4,2026-04,0.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,2,2026-02,0.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,8,2026-08,804438.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,11,2026-11,457317.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,12,2026-12,421854.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,3,2026-03,0.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,6,2026-06,904879.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,5,2026-05,822617.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,9,2026-09,204394.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,7,2026-07,995367.0,2026-04-01 03:47:52
2652079,2652079,ACTUALIZADO,10,2026-10,324833.0,2026-04-01 03:47:52
2709403,2709403,ACTUALIZADO,5,2026-05,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,6,2026-06,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,1,2026-01,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,3,2026-03,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,4,2026-04,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,9,2026-09,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,7,2026-07,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,10,2026-10,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,12,2026-12,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,11,2026-11,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,2,2026-02,0.0,2026-01-18 23:18:31
2709403,2709403,ACTUALIZADO,8,2026-08,0.0,2026-01-18 23:18:31
2485439,2485439,ACTUALIZADO,2,2026-02,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,10,2026-10,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,1,2026-01,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,4,2026-04,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,5,2026-05,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,11,2026-11,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,3,2026-03,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,6,2026-06,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,12,2026-12,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,9,2026-09,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,7,2026-07,0.0,2026-02-20 20:44:01
2485439,2485439,ACTUALIZADO,8,2026-08,0.0,2026-02-20 20:44:01
2701145,2701145,ACTUALIZADO,2,2026-02,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,8,2026-08,79544.83,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,9,2026-09,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,10,2026-10,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,4,2026-04,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,1,2026-01,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,6,2026-06,568781.35,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,12,2026-12,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,5,2026-05,140104.66,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,3,2026-03,0.0,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,7,2026-07,677594.16,2026-03-06 17:59:14
2701145,2701145,ACTUALIZADO,11,2026-11,0.0,2026-03-06 17:59:14
2703092,2703092,ACTUALIZADO,6,2026-06,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,5,2026-05,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,10,2026-10,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,12,2026-12,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,3,2026-03,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,4,2026-04,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,11,2026-11,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,7,2026-07,23076.27,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,8,2026-08,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,9,2026-09,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,1,2026-01,0.0,2026-02-24 20:47:37
2703092,2703092,ACTUALIZADO,2,2026-02,0.0,2026-02-24 20:47:37
2665682,2665682,ACTUALIZADO,12,2026-12,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,2,2026-02,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,3,2026-03,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,9,2026-09,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,11,2026-11,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,8,2026-08,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,1,2026-01,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,5,2026-05,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,10,2026-10,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,6,2026-06,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,7,2026-07,0.0,2026-02-13 18:07:56
2665682,2665682,ACTUALIZADO,4,2026-04,0.0,2026-02-13 18:07:56
2459491,2459491,ACTUALIZADO,10,2026-10,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,2,2026-02,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,8,2026-08,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,12,2026-12,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,5,2026-05,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,7,2026-07,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,11,2026-11,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,4,2026-04,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,1,2026-01,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,6,2026-06,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,9,2026-09,0.0,2026-02-18 21:53:45
2459491,2459491,ACTUALIZADO,3,2026-03,0.0,2026-02-18 21:53:45
2599360,2599360,ACTUALIZADO,1,2026-01,0.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,2,2026-02,0.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,7,2026-07,1671456.53,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,12,2026-12,0.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,6,2026-06,1247686.18,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,9,2026-09,770760.93,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,11,2026-11,0.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,8,2026-08,1817913.6,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,3,2026-03,0.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,4,2026-04,508569.0,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,5,2026-05,1180595.18,2026-02-09 20:17:54
2599360,2599360,ACTUALIZADO,10,2026-10,0.0,2026-02-09 20:17:54
2458392,2458392,ACTUALIZADO,6,2026-06,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,7,2026-07,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,4,2026-04,12822.92,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,5,2026-05,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,12,2026-12,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,2,2026-02,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,3,2026-03,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,9,2026-09,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,8,2026-08,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,1,2026-01,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,10,2026-10,0.0,2026-02-06 14:26:35
2458392,2458392,ACTUALIZADO,11,2026-11,0.0,2026-02-06 14:26:35
2642511,2642511,ACTUALIZADO,6,2026-06,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,2,2026-02,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,5,2026-05,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,11,2026-11,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,1,2026-01,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,3,2026-03,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,7,2026-07,336888.87,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,8,2026-08,336888.87,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,9,2026-09,336888.86,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,4,2026-04,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,10,2026-10,0.0,2026-03-09 22:41:14
2642511,2642511,ACTUALIZADO,12,2026-12,0.0,2026-03-09 22:41:14
2341212,2341212,ACTUALIZADO,3,2026-03,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,8,2026-08,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,9,2026-09,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,12,2026-12,146296.91,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,2,2026-02,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,7,2026-07,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,11,2026-11,158000.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,4,2026-04,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,6,2026-06,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,1,2026-01,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,5,2026-05,0.0,2026-02-06 16:09:10
2341212,2341212,ACTUALIZADO,10,2026-10,0.0,2026-02-06 16:09:10
2112606,2112606,ACTUALIZADO,4,2026-04,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,9,2026-09,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,10,2026-10,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,11,2026-11,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,12,2026-12,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,2,2026-02,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,1,2026-01,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,5,2026-05,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,8,2026-08,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,3,2026-03,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,6,2026-06,0.0,2026-02-18 15:13:35
2112606,2112606,ACTUALIZADO,7,2026-07,0.0,2026-02-18 15:13:35
2090825,2090825,ACTUALIZADO,3,2026-03,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,7,2026-07,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,9,2026-09,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,12,2026-12,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,1,2026-01,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,2,2026-02,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,4,2026-04,118542.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,10,2026-10,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,11,2026-11,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,6,2026-06,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,8,2026-08,0.0,2026-03-19 15:39:43
2090825,2090825,ACTUALIZADO,5,2026-05,0.0,2026-03-19 15:39:43
2480406,2480406,ACTUALIZADO,5,2026-05,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,4,2026-04,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,6,2026-06,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,12,2026-12,19780.74,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,1,2026-01,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,9,2026-09,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,11,2026-11,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,8,2026-08,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,10,2026-10,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,2,2026-02,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,3,2026-03,0.0,2026-02-20 13:51:18
2480406,2480406,ACTUALIZADO,7,2026-07,0.0,2026-02-20 13:51:18
2639915,2639915,ACTUALIZADO,11,2026-11,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,2,2026-02,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,10,2026-10,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,12,2026-12,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,7,2026-07,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,1,2026-01,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,3,2026-03,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,4,2026-04,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,5,2026-05,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,6,2026-06,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,8,2026-08,0.0,2026-02-17 21:41:29
2639915,2639915,ACTUALIZADO,9,2026-09,0.0,2026-02-17 21:41:29
2651902,2651902,ACTUALIZADO,3,2026-03,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,4,2026-04,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,12,2026-12,2410935.59,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,1,2026-01,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,2,2026-02,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,10,2026-10,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,6,2026-06,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,11,2026-11,772835.33,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,7,2026-07,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,8,2026-08,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,9,2026-09,0.0,2026-03-27 18:44:30
2651902,2651902,ACTUALIZADO,5,2026-05,0.0,2026-03-27 18:44:30
2504112,2504112,ACTUALIZADO,1,2026-01,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,2,2026-02,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,4,2026-04,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,5,2026-05,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,7,2026-07,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,6,2026-06,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,8,2026-08,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,10,2026-10,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,12,2026-12,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,3,2026-03,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,9,2026-09,0.0,2026-02-11 15:41:16
2504112,2504112,ACTUALIZADO,11,2026-11,0.0,2026-02-11 15:41:16
2600438,2600438,ACTUALIZADO,7,2026-07,220000.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,9,2026-09,130000.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,5,2026-05,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,8,2026-08,130000.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,1,2026-01,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,6,2026-06,68712.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,2,2026-02,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,4,2026-04,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,12,2026-12,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,3,2026-03,0.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,10,2026-10,130000.0,2026-03-12 17:29:57
2600438,2600438,ACTUALIZADO,11,2026-11,90000.0,2026-03-12 17:29:57
2697167,2697167,ACTUALIZADO,5,2026-05,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,6,2026-06,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,8,2026-08,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,11,2026-11,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,2,2026-02,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,3,2026-03,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,1,2026-01,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,9,2026-09,12000.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,4,2026-04,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,7,2026-07,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,10,2026-10,0.0,2026-03-10 15:08:21
2697167,2697167,ACTUALIZADO,12,2026-12,265011.57,2026-03-10 15:08:21
2500085,2500085,ACTUALIZADO,7,2026-07,35000.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,2,2026-02,13965.44,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,3,2026-03,14000.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,1,2026-01,9365.44,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,6,2026-06,1899780.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,12,2026-12,0.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,5,2026-05,419505.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,11,2026-11,0.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,9,2026-09,51565.12,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,10,2026-10,0.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,8,2026-08,35000.0,2026-03-31 21:31:47
2500085,2500085,ACTUALIZADO,4,2026-04,14000.0,2026-03-31 21:31:47
2713215,2713215,ACTUALIZADO,11,2026-11,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,12,2026-12,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,2,2026-02,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,8,2026-08,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,3,2026-03,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,4,2026-04,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,5,2026-05,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,10,2026-10,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,7,2026-07,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,1,2026-01,20000.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,6,2026-06,0.0,2026-02-18 17:42:12
2713215,2713215,ACTUALIZADO,9,2026-09,0.0,2026-02-18 17:42:12
2257728,2257728,ACTUALIZADO,4,2026-04,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,8,2026-08,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,10,2026-10,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,12,2026-12,1124.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,3,2026-03,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,2,2026-02,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,5,2026-05,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,6,2026-06,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,9,2026-09,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,7,2026-07,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,11,2026-11,0.0,2026-02-09 22:17:45
2257728,2257728,ACTUALIZADO,1,2026-01,41169.0,2026-02-09 22:17:45
2537225,2537225,ACTUALIZADO,5,2026-05,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,3,2026-03,21270.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,8,2026-08,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,12,2026-12,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,6,2026-06,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,11,2026-11,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,7,2026-07,0.0,2026-02-09 15:41:29
