investment_code,CODIGO_UNICO,DES_UNIDAD_UEI,COSTO_ACTUALIZADO,MTO_VIABLE,NOMBRE_INVERSION,FECHA_ULT_ACT_F12B,FEC_VIABLE,FEC_REG_ET,FEC_APROB_ET,FEC_SEC_C,TIPO_FORMATO,MTO_ULT_ET,MTO_ET_SNIP,MTO_PMI_1,MTO_PMI_2,MTO_PMI_3,MTO_LAUDO,MTO_CartFza,NOMBRE_OPMI,ESTADO,RUTA_FOTO,RUTA_FOTO_2,PER_FOTO,PER_FOTO_2,ULT_ESTADO_SITUACIONAL,FOTO_SITUAC,ULT_PROBLEMA,ET_REGISTRADO,CIERRE_REGISTRADO,FEC_INI_EJ,FEC_FIN_EJ,MODAL_EJEC,PORC_AVANCE_FIS,PORC_AVANCE_EJEC,FEC_DECLARA_ESTIM,SITUACION,IND_EJECFIS,PROB_ET_1,TIP_F12B,IND_PARALIZADA
2632443,2632443,UEI DE LA MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN,811650.72,348544.88,"REPARACION DE AUDITORIO; CONSTRUCCION DE AMBIENTE COMPLEMENTARIO; ADQUISICION DE EQUIPAMIENTO DE AULA DE INNOVACION PEDAGOGICA; EN EL(LA) I.E. 4 DE DICIEMBRE  DISTRITO DE SANTA BARBARA DE CARHUACAYAN, PROVINCIA YAULI, DEPARTAMENTO JUNIN",2025-12-05 05:00:00,2024-02-06 23:04:15,,2024-12-19 05:00:00,,IOARR,811650.72,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[05/12/2025]  - Expediente técnico / Documento Equivalente aprobado, sin inicio de ejecución <br>LA INVERSION CUENTA CON EXPEDIENTE TÉCNICO APROBADO",,[05/12/2025]  - Limitación presupuestal / falta de financiamiento <br>NO SE CUENTA CON EL SUFICIENTE PRESUPUESTO EN EL PRESENTE AÑO PARA SU EJECUCIÓN,SI,NO,01/12/2024 00:00:00,30/12/2024 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI,[05/12/2025]  - Gestionar financiamiento / programación presupuestal <br>SE REALIZARA SU EJECUCIÓN PARA EL AÑO 2026 DE ACUERDO CON EL PRESUPUESTO ASIGNADO,2,NO
2503709,2503709,UEI DE LA MUNICIPALIDAD DISTRITAL DE PARCONA,2313135.49,1988570.46,CREACION DEL SERVICIO DE TRANSITABILIDAD URBANA A TRAVES DE CICLOVIA EN LA AV. GRAU DEL  DISTRITO DE PARCONA - PROVINCIA DE ICA - DEPARTAMENTO DE ICA,2026-01-19 05:00:00,2020-11-12 19:36:04,,2020-12-16 05:00:00,2020-12-16 05:00:00,PROYECTO DE INVERSION,2313135.49,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PARCONA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[19/01/2026]  - Expediente técnico / Documento Equivalente aprobado, sin inicio de ejecución <br>EL PROYECTO SE ENCUENTRA APROBADO CON RESOLUCION DE INFRAESTRUCTURA Nº363-2020-GIDU-MDP CON FECHA 16 DE DICIEMBRE DEL 2020",,[19/01/2026]  - Otras restricciones (detalle en campo adicional) <br>NO SE PUEDE REALIZAR LA EJECUCION PORQUE LA VIA PERTENECE A UNA VIA NACIONAL,SI,NO,01/02/2021 00:00:00,01/01/2029 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,1.47,08/07/2025,VIABLE,NO,[19/01/2026]  - Registrar cierre de inversión  <br>SE PROCEDERÁ A REALIZAR EL CIERRE DE INVERSIÓN,0,NO
2610389,2610389,GERENCIA REGIONAL DE INFRAESTRUCTURA,1668593.14,1668593.14,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 140  DE CENTRO POBLADO SIALUPE BACA LA CAPILLA SANTA ROSA DISTRITO DE LAMBAYEQUE DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE,2026-02-12 05:00:00,2023-09-27 21:53:14,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL LAMBAYEQUE,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[12/02/2026] EL PROYECTO SE ENCUENTRA VIABLE CON FECHA 27/09/2023.  LA VIGENCIA DE VIABILIDAD ES HASTA EL 07/09/2026. SE ANALIZA CONTINUAR CON LA FASE DE EJECUCIÓN.,,[12/02/2026] NO SE ENCUENTRA PROGRAMADO EN EL PMI 2026 PUDIENDO RESTRINGIR LA CONTINUACIÓN DEL CICLO DE INVERSIÓN.,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,"[12/02/2026] ACUERDOS PARA LA FASE DE EJECUCIÓN (ELABORACIÓN DE EXPEDIENTE TECNICO Y EJECUCIÓN FÍSICA), PARA LUEGO PROGRAMARLO EN EL PMI 2026.",2,NO
2673405,2673405,UEI DE LA GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION AMBIENTAL DEL GOBIERNO REGIONAL ANCASH,20102772.05,20102772.05,"RECUPERACION DE LOS SERVICIOS ECOSISTÉMICOS  EN ECOSISTEMAS DE REGULACIÓN HÍDRICA Y CONTROL DE EROSION DE SUELOS EN EL ÁMBITO DE LAS COMUNIDADES CAMPESINAS DE LOS DTTO. DE AIJA, LA MERCED, CORIS, HUACLLAN Y   DISTRITO DE SUCCHA DE LA PROVINCIA DE AIJA DEL DEPARTAMENTO DE ANCASH",2026-03-05 05:00:00,2025-02-14 22:29:36,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL ANCASH,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[05/03/2026]  - Sin financiamiento / sin presupuesto para ejecución <br>PROYECTO VIABLE EL 14/02/2025 , A LA FECHA NO SE ENCUENTRA PROGRAMADO EN EL PMI . Asimismo, se encuentra pendiente la asignación de recursos para el inicio de la elaboración del expediente técnico.",,"[05/03/2026]  - Limitación presupuestal / falta de financiamiento <br>El proyecto NO cuenta con programación en el PMI 2026, NO CUENTA CON habilitación presupuestal. Asimismo, se encuentra pendiente la asignación de recursos para el inicio de la elaboración del expediente técnico.",NO,NO,,,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,SI,"[05/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>1. Solicitar a la OPMI del Gobierno Regional de Áncash la incorporación del proyecto en el PMI 2025.
2. Gestionar ante la Oficina de Presupuesto la asignación de recursos para la elaboración del expediente técnico.
3. Mantener actualizado el estado del proyecto en el módulo MSI hasta su programación presupuestal.",2,NO
2423812,2423812,UEI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,210000.0,214000.0,CREACION DE ESPACIOS DE USOS MÚLTIPLES EN LA COMUNIDAD DE SANTA CRUZ DE CUMI DEL DISTRITO DE DESAGUADERO - PROVINCIA DE CHUCUITO - DEPARTAMENTO DE PUNO,2026-01-19 05:00:00,2018-06-21 13:23:03,,2018-06-28 05:00:00,,PROYECTO DE INVERSION,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[19/01/2026]  - Inversión no continuará ejecución (en proceso de cierre) <br>INVERSION CUENTA CON EJECUCION,,[19/01/2026]  - Otras restricciones (detalle en campo adicional) <br>NO REGISTRA INFORMACION,SI,NO,02/07/2018 00:00:00,30/09/2018 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,NO,[19/01/2026]  - Elaborar y aprobar liquidación <br>SE PROCEDERA A ELABORAR EL EXPEDIENTE TECNICO PARA EL CIERRE RESPECTIVO,0,NO
2393130,2393130,UEI DEL GOBIERNO REGIONAL DE ICA,17825635.81,12083789.5,MEJORAMIENTO DEL RECINTO DEPORTIVO DEL DISTRITO DE PISCO - PROVINCIA DE PISCO - REGIÓN ICA,2025-07-25 05:00:00,2017-11-23 17:05:49,,2018-02-27 05:00:00,2024-01-30 05:00:00,PROYECTO DE INVERSION,14625643.79,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL ICA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=3ca23ef8-6725-4abc-ad11-39547b894562.JPG,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ce58f9b2-f3a6-44ef-b40f-48b92755d73e.jpg,2020-10,2020-06,"[25/07/2025] la obra se encuentra culminada,  recepcionada y cuenta con LIQUIDACIÓN de obra aprobada mediante RESOLUCIÓN subgerencial n°005-2021-grinf/sslp

SE HIZO LA MODIFICACIÓN DE LA PROGRAMACIÓN FINANCIERA ACTUALIZADA EN EN REFERENCIA AL MEMORANDO N° 357-2021-GORE-ICA-GRINF.",,[25/07/2025] +,SI,NO,17/08/2018 10:00:00,29/03/2020 05:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,100.0,100.0,25/07/2025,VIABLE,NO,[25/07/2025] +,1,NO
2626838,2626838,UEI DEL GOBIERNO REGIONAL ANCASH - - SUB REGIÓN PACÍFICO,7898357.12,7898357.12,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA Y SERVICIO DE EDUCACION PRIMARIA EN I.E. FE Y ALEGRIA 14   DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH,2025-12-19 05:00:00,2023-12-21 16:47:56,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL ANCASH,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[19/12/2025] AL MES DE AGOSTO. NO CUENTA CON LA NECESIDAD DE EJECUCIÓN EN EL PRESENTE AÑO FISCAL,,[19/12/2025] NO CUENTA CON LA NECESIDAD DE EJECUCIÓN EN EL PRESENTE AÑO FISCAL,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[19/12/2025] no registra,2,NO
2517100,2517100,uei gerencia regional de desarrollo social,12751981.63,12751981.63,"ADQUISICION DE VENTILADOR MECANICO, MONITOR DE FUNCIONES VITALES, CAMA CAMILLA MULTIPROPOSITO TIPO UCI Y BOMBA DE INFUSION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) EESS HOSPITAL REGIONAL HERMILIO VALDIZAN - HUANUCO EN LA LOCALIDAD LA ESPERANZA, DISTRITO DE AMARILIS, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",2022-02-03 05:00:00,2021-05-03 15:25:28,,,,IOARR,12751981.63,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DEL GOBIERNO REGIONAL HUANUCO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[03/02/2022] EL PROYECTO SE ENCUENTRA en su etapa de jecucion con la ELABORACION DE ESTUDIO DEFINITIVo (expediente tecnico) para lo cual se cuenta con asignacion presupuestal y con su orden de servicio para su elaboracion de estudio definitivo, Pendiente de validación de especificaciones técnicas por parte del Hospital Regional Hermilio Valdizan., CONTINUAR CON LA ASIGNACION PRESUPUESTAL EN EL AÑO 2022",, ,NO,NO,01/05/2021 00:00:00,04/01/2022 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,NO, ,0,NO
2656746,2656746,UEI DEL SEGURO SOCIAL DE SALUD DEL PERÚ - ESSALUD,866400.0,521331.0,"ADQUISICION DE EQUIPO ECOGRAFO, EQUIPO ECOGRAFO, EQUIPO ECOGRAFO Y CABINA DE FLUJO LAMINAR HORIZONTAL; EN EL(LA) HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS EN EL CENTRO POBLADO JESUS MARIA, DISTRITO DE JESUS MARIA, PROVINCIA LIMA, DEPARTAMENTO LIMA",2026-03-20 05:00:00,2024-08-02 01:24:05,,2024-08-15 05:00:00,2025-10-29 05:00:00,IOARR,521331.0,0.0,556029.0,0.0,0.0,0.0,0.0,ORGANO ENCARGADO DE ELABORAR EL PMI DEL SEGURO SOCIAL DE SALUD DEL PERÚ - ESSALUD,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[20/03/2026]  - En actos previos para la contratación de adquisición de bienes, servicios y/o ejecución de obras <br>IOARR de reposición y optimización, cuenta con cuatro items, uno de los Items se encuentra en etapa de recepción, en el marco del CONTRATO N° 74-2025-GRPR-ESSALUD, un Item se encuentra en etapa de convocatoria mediante la LICITACIÓN PÚBLICA ABREVIADA N°3-2025-ESSALUD/CEABE-1, asimismo, dos items se encuentran en etapa de actos preparatorios",,[20/03/2026]  - Sin restricciones relevantes para la ejecución <br>No aplica Problemas o restricciones identificadas para la ejecución,SI,NO,29/08/2025 00:00:00,26/05/2026 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.0,20/03/2026,APROBADO,SI,[20/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>Continuar con el proceso de adquisición de los bienes,2,NO
2452682,2452682,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TAYACAJA,15359000.06,9137187.27,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LOS NIVELES INICIAL Y PRIMARIA DE LA I.E Nª 30935 SAGRADOS CORAZONES,  DISTRITO DE PAMPAS - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA",2026-02-12 05:00:00,2019-06-27 23:10:52,,2019-07-12 05:00:00,2021-05-13 05:00:00,PROYECTO DE INVERSION,9535699.86,0.0,1282800.06,12500000.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TAYACAJA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[05/02/2026] EL PROYECTO ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LOS NIVELES INICIAL Y PRIMARIA DE LA I.E Nª 30935 SAGRADOS CORAZONES, DISTRITO DE PAMPAS - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA"" 
A LA FECHA SE ENCUENTRA  EN ELABORACION DEL EXPEDIENTE TECNICO
SE PLANEA EL INICIO DE LA EJECUCION PARA EL AÑO 2027",,[05/02/2026] NO PRESENTA OBSERVACIONES,SI,NO,02/06/2025 00:00:00,28/03/2026 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.3,0.5,05/02/2026,VIABLE,SI,[05/02/2026] NO PRESENTA OBSERVACIONES,2,NO
2588741,2588741,UEI DE LA MUNICIPALIDAD DISTRITAL DE RONDOS,1025087.3,1202293.39,CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN RONDOS   DISTRITO DE RONDOS DE LA PROVINCIA DE LAURICOCHA DEL DEPARTAMENTO DE HUANUCO,2025-02-20 05:00:00,2023-04-12 23:03:56,,2024-10-17 05:00:00,2023-12-20 05:00:00,PROYECTO DE INVERSION,1025087.3,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE RONDOS,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[20/02/2025] SE ENCUENTRA CON EXPEDIENTE TECNICO  APROBADO CON RESOLUCION DE ALCALDIA Nº210-2023-MDR-L-HCO-A
EL PROYECTO SE ENCUENTRA EN EJECUCION FISICA INICIADA EL DIA 13 DE ENERO DEL 2025",, ,SI,NO,01/04/2024 00:00:00,31/07/2025 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,1.64,16/01/2024,VIABLE,SI, ,2,NO
2627291,2627291,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN RAMON,1563713.3,1563713.3,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN JR. LEONARDO ALVARIÑO (ENTRE LA AV. CHANCHAMAYO Y LA AV. EL EJERCITO)   DISTRITO DE SAN RAMON DE LA PROVINCIA DE CHANCHAMAYO DEL DEPARTAMENTO DE JUNIN,2025-06-02 05:00:00,2023-12-22 21:37:55,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN RAMON,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[02/06/2025] ,, ,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI, ,2,NO
2244494,2244494,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHIARA,419791.81,420000.0,"MEJORAMIENTO DEL CAMINO VECINAL TRAMO CCAHUIÑA - SALLALLI EN EL CENTRO POBLADO DE QUISHUARCANCHA, DISTRITO DE CHIARA - HUAMANGA - AYACUCHO",2023-09-28 05:00:00,2014-05-01 05:00:00,2015-05-12 23:08:35,2015-05-12 05:00:00,,PROYECTO DE INVERSION,419791.81,419791.81,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHIARA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[16/02/2023] EL PROYECTO SE ENCUENTRA EN FORMULACION DEL EXPEDIENTE TECNICO,, ,SI,NO,01/09/2023 00:00:00,10/05/2024 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,NO, ,0,NO
2520366,2520366,UEI DE LA MUNICIPALIDAD DISTRITAL DE TORATA,9378634.5,1102023.98,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE  LA ASOCIACIÓN DE VIVIENDA 28 DE JULIO EN EL CENTRO POBLADO TORATA, DISTRITO TORATA, PROVINCIA MARISCAL NIETO, DEPARTAMENTO MOQUEGUA ",2026-03-13 05:00:00,2021-07-14 22:39:46,,2022-03-10 05:00:00,2026-02-10 05:00:00,PROYECTO DE INVERSION,2663657.24,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE TORATA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=bfb5f9e3-dfca-41af-800d-eb147dd3cc0a.jpeg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4846f0a7-1d2a-47c1-8e73-231e1fbcec9e.jpeg,2026-02,2026-01,"[13/03/2026]  - Otras situaciones (detalle en campo adicional) <br>la ejecución de la obra a la fecha de hoy se encuentra paralizada, por falta de presupuesto, y que el reinicio de la ejecución de la obra dependerá de la aprobación del expediente modificado N° 06.",,"[13/03/2026]  - Otras restricciones (detalle en campo adicional) <br>La falta de atención de la asignación presupuestal, el cual como consecuencia no se podía generar el formato 5 para la presentación de los requerimientos de bienes y servicios, que impediría el normal avance de los trabajos, que afectan a la ruta crítica de la obra. Los cuales dependerán de la aprobación del Expediente Modificado N° 06.",SI,NO,04/05/2022 00:00:00,31/03/2026 00:00:00,ADMINISTRACIÓN DIRECTA,97.36,94.93,13/03/2026,VIABLE,SI,"[13/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>Se recomienda a la oficina de sub gerencia de Obras públicas, realice visitas de manera constante, con la finalidad enterarse de los problemas que presentan y poder hacer alcance las recomendaciones y gestionar y dar solución a los problemas en la obra.",2,NO
2466120,2466120,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,319750.93,319750.93,"CONSTRUCCION DE AMBIENTE PARA COMEDOR Y AMBIENTE PARA COCINA; EN EL(LA) I.E. MICAELA BASTIDAS, DISTRITO DE CHURUBAMBA, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",2026-01-21 05:00:00,2019-10-16 18:02:52,,2019-10-23 05:00:00,2019-10-23 05:00:00,IOARR,319750.93,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=6b0c0317-6737-409d-885f-1c3f463c1ec6.pdf,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=97ed7b75-3405-462a-a131-962a1d483ec3.pdf,2020-03,2020-02,[21/01/2026]  - Inversión culminada / 100% ejecutada físicamente (en proceso de cierre) <br>OBRA CULMINADA,,[21/01/2026]  - Sin restricciones relevantes para la ejecución <br>NO SE TUVO RESTIRCCIONES DURANTE SU EJECUCCION,SI,NO,08/01/2020 00:00:00,06/04/2020 05:00:00,ADMINISTRACIÓN DIRECTA,70.0,69.45,25/08/2022,APROBADO,NO,[21/01/2026]  - Elaborar y aprobar liquidación <br>PENDIENTE DE LIQUIDACION,1,NO
2596184,2596184,UEI DE LA MUNICIPALIDAD DISTRITAL DE LIMATAMBO,3223923.92,3223923.92,MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN NIVEL PARCELARIO CON UN SISTEMA DE RIEGO TECNIFICADO EN LA COMUNIDAD CAMPESINA NINAMANCHI  DE CENTRO POBLADO AYAVIRI DISTRITO DE LIMATAMBO DE LA PROVINCIA DE ANTA DEL DEPARTAMENTO DE CUSCO,2026-03-04 05:00:00,2023-06-01 22:25:03,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LIMATAMBO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[24/02/2026] se viene elaborando el expediente tecnico por consultoria de obra.,,[24/02/2026] falta de libre disponibilidad de recurso hidrico para el proyecto,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[24/02/2026] se viene solicitando a la comunidad para el tramite a la autoridad nacional del agua la libre disponibilidad de recurso hidrico para el proyecto,2,NO
2324520,2324520,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,723321.19,436903.64,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE CASERIO COLPAPAMPA, DISTRITO DE BAMBAMARCA, PROVINCIA DE HUALGAYOC - CAJAMARCA",2022-02-02 05:00:00,2016-12-15 05:00:00,,2018-08-14 05:00:00,2022-02-21 05:00:00,PROYECTO DE INVERSION,617528.59,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUALGAYOC,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=d82fc9cb-3471-4ead-8e08-6e03c8c3a119.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=c1e8114b-25a2-4297-b27f-477148f9fbaf.jpeg,2021-03,2021-02,[05/04/2021] LA OBRA SE ENCUENTRA AL 100% DE AVANCE SEGÚN VALORIZACIÓN N°04 CORRESPONDIENTE AL MES DE MARZO DEL 2021 - CULMINADA. LA OBRA SE ENCUENTRA EN PROCESO DE RECEPCIÓN,, ,SI,"Sí, en proceso de liquidación",09/12/2020 00:00:00,09/12/2021 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,100.0,99.89,05/04/2021,VIABLE,NO, ,1,NO
2338438,2338438,UEIMDNA DE LA MUNICIPALIDAD DISTRITAL DE CASCAPARA,6636962.93,9508817.0,"CREACION Y MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO  BASICO Y DEL SISTEMA DE AGUA POTABLE DE LAS  LOCALIDADES, PUCAP, PAMPAHUASI, TINCO, HUARACPAMPA, DISTRITO DE CASCAPARA - YUNGAY - ANCASH",2025-12-23 05:00:00,2017-01-17 05:00:00,2017-06-14 22:55:21,2017-06-14 05:00:00,2025-07-24 05:00:00,PROYECTO DE INVERSION,9500838.68,9500838.68,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUALLANCA - ANCASH,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[23/12/2025] EL EXPEDIENTE TECNICO FUE APROBADO CON LA RESOLUCION N° 157-2024-MDC/A, DE FECHA 25 DE SETIEMBRE DEL 2024",,"[23/12/2025] EL EXPEDIENTE TECNICO FUE APROBADO CON LA RESOLUCION N° 157-2024-MDC/A, DE FECHA 25 DE SETIEMBRE DEL 2024",SI,NO,01/10/2025 00:00:00,30/04/2026 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,1.43,23/12/2025,VIABLE,SI,"[23/12/2025] EL EXPEDIENTE TECNICO FUE APROBADO CON LA RESOLUCION N° 157-2024-MDC/A, DE FECHA 25 DE SETIEMBRE DEL 2024",2,NO
2309952,2309952,UEI DE LA MUNICIPALIDAD DISTRITAL DE OCOÑA,23170624.47,19017884.0,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LAS LOCALIDADES DE OCOÑA Y LOS ANEXOS DE PUMACOTO, EL PUENTE Y CHULI DEL DISTRITO DE OCOÑA, PROVINCIA DE CAMANA - AREQUIPA",2026-03-31 05:00:00,2015-10-15 05:00:00,2016-10-28 15:34:14,2016-02-15 05:00:00,2025-12-17 05:00:00,PROYECTO DE INVERSION,19998222.55,19950222.55,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE OCOÑA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=56eb7e6a-c97f-4f70-a108-78328183a4da.png,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=f380eeb9-057e-4f55-9038-5344dec3842f.png,2025-12,2025-11,"[31/03/2026]  - Suspendida en ejecución <br>LA OBRA SE ENCUENTRA SUSPENDIDA POR SEGUNDA VEZ ESTO A CAUSA DE QUE EXISTE UN NIVEL FREATICO ELEVADO EN EL TERRENO DEL PTAR DE CHILI, SE ESTA REALIZANDO LA MODIFICACION DE LAS ESTRUCTURAS DEL PTAR DE CHULI",,"[31/03/2026]  - Factores climáticos y desastres naturales (lluvias, huaycos, Fenómeno El Niño) <br>la obra se encuentra paralizada a causa de que se tiene nivel freatico muy alto en  la zona de chuli",SI,NO,12/02/2025 00:00:00,31/12/2025 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,95.11,95.04,31/03/2026,VIABLE,SI,[31/03/2026]  - Reprogramar cronograma / gestionar ampliación de plazo <br>se llega a esperar que el nivel freatico baje para continuar con l¿el proyecto,2,NO
