investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP
2562843,2562843,2023,11880.0,39600,0,39600.0,39600.0,300431,MUNICIPALIDAD DISTRITAL DE CHARCANA
2562843,2562843,2024,0.0,27720,0,0.0,0.0,300431,MUNICIPALIDAD DISTRITAL DE CHARCANA
2630438,2630438,2024,0.0,43690,0,4500.0,0.0,300740,MUNICIPALIDAD PROVINCIAL DE ESPINAR
2630438,2630438,2025,47469.29,61930,0,53469.29,47469.29,300740,MUNICIPALIDAD PROVINCIAL DE ESPINAR
2630438,2630438,2026,12934.05,30000,30000,12934.05,12934.05,300740,MUNICIPALIDAD PROVINCIAL DE ESPINAR
2511164,2511164,2022,0.0,6977262,0,6977262.0,0.0,301539,MUNICIPALIDAD DISTRITAL DE FRIAS
2511164,2511164,2023,6169289.6,7047261,0,6977261.8,6977261.8,301539,MUNICIPALIDAD DISTRITAL DE FRIAS
2511164,2511164,2024,1443308.79,1456289,0,1443308.79,1443308.79,301539,MUNICIPALIDAD DISTRITAL DE FRIAS
2050549,2050549,2008,315247.5,315248,0,0.0,315247.5,300232,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE
2050549,2050549,2009,9450.0,9450,0,0.0,9450.0,300232,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE
2448712,2448712,2019,36547.7,5618940,0,5618938.7,36547.7,300153,MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR
2448712,2448712,2020,5005884.65,5730033,0,5729835.94,5577866.14,300153,MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR
2448712,2448712,2021,765466.39,1052738,0,1052734.71,1040998.46,300153,MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR
2279394,2279394,2015,11500.0,11500,0,11500.0,11500.0,301453,MUNICIPALIDAD DISTRITAL DE SAN PABLO
2207076,2207076,2013,258275.0,258275,0,258275.0,258275.0,300214,MUNICIPALIDAD PROVINCIAL DE RECUAY
2207076,2207076,2014,22578.0,22578,0,22578.0,22578.0,300214,MUNICIPALIDAD PROVINCIAL DE RECUAY
2438245,2438245,2019,14350.0,14500,0,14350.0,14350.0,1421,GOB. REG. ANCASH - RED DE SALUD PACIFICO SUR
2290834,2290834,2017,2404518.42,2416350,0,2404518.42,2404518.42,300786,MUNICIPALIDAD DISTRITAL DE CHINCHERO
2290834,2290834,2018,33000.0,33000,0,33000.0,33000.0,300786,MUNICIPALIDAD DISTRITAL DE CHINCHERO
2290834,2290834,2019,0.0,3245,0,0.0,0.0,300786,MUNICIPALIDAD DISTRITAL DE CHINCHERO
2290834,2290834,2020,0.0,3245,0,0.0,0.0,300786,MUNICIPALIDAD DISTRITAL DE CHINCHERO
2691042,2691042,2025,42000.0,42000,0,42000.0,42000.0,300967,MUNICIPALIDAD DISTRITAL DE SALAS
2709836,2709836,2026,0.0,3325489,3325489,3325488.68,0.0,300084,MUNICIPALIDAD DISTRITAL DE YAMON
2277029,2277029,2015,9000.0,9000,0,9000.0,9000.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2248739,2248739,2020,9600.0,9600,0,9600.0,9600.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2248739,2248739,2021,0.0,1984505,0,1984505.0,0.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2248739,2248739,2022,406916.01,2128855,0,2128855.0,2006905.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2248739,2248739,2023,863932.27,1599989,0,1599989.0,1599989.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2248739,2248739,2024,397679.68,728727,0,728727.0,728727.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2248739,2248739,2026,11400.0,38000,0,38000.0,38000.0,301036,MUNICIPALIDAD DISTRITAL DE COMAS
2497158,2497158,2022,0.0,2084933,0,2084932.49,0.0,300337,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER
2497158,2497158,2023,2137545.2,2779910,694977,2707252.01,2707252.01,300337,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER
2497158,2497158,2024,1089260.41,1138948,0,1138896.76,1138896.76,300337,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER
2497158,2497158,2025,10000.0,10000,0,10000.0,10000.0,300337,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER
2574298,2574298,2023,0.0,160000,0,160000.0,0.0,942,REGION UCAYALI-SEDE CENTRAL
2574298,2574298,2024,800000.0,800000,0,800000.0,800000.0,942,REGION UCAYALI-SEDE CENTRAL
2574298,2574298,2025,13514217.09,15689472,10321420,13721492.71,13514217.09,942,REGION UCAYALI-SEDE CENTRAL
2574298,2574298,2026,1243793.6,4047410,5819353,3701331.62,1309167.34,942,REGION UCAYALI-SEDE CENTRAL
2015746,2015746,2006,1630609.81,1641075,917466,0.0,1641069.81,818,REGION JUNIN-SEDE CENTRAL
2015746,2015746,2007,74578.12,80060,0,0.0,74578.12,818,REGION JUNIN-SEDE CENTRAL
2015746,2015746,2008,0.0,5482,0,0.0,0.0,818,REGION JUNIN-SEDE CENTRAL
2609041,2609041,2023,16300.0,16300,0,16300.0,16300.0,301295,MUNICIPALIDAD DISTRITAL DE PARAMONGA
2474711,2474711,2020,0.0,38768,0,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2474711,2474711,2021,13516.95,18000,0,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2474711,2474711,2022,0.0,206542,1656154,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2474711,2474711,2023,1539686.94,1785813,1272688,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2474711,2474711,2024,7629.76,27339,0,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2474711,2474711,2025,10169.49,12000,0,0.0,0.0,500135,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO TACNA S.A.
2226404,2226404,2013,8250.0,8250,0,8250.0,8250.0,300622,MUNICIPALIDAD DISTRITAL DE HUALGAYOC
2226404,2226404,2014,0.0,0,1000000,0.0,0.0,300622,MUNICIPALIDAD DISTRITAL DE HUALGAYOC
2534079,2534079,2022,15000.0,1132515,0,1132514.52,15000.0,301141,MUNICIPALIDAD DISTRITAL DE CHICAMA
